incident_id,date,time,county,latitude,longitude,num_vehicles,occupants,primary_cause,secondary_cause,severity,injuries,fatalities,road_condition,driver_age,driver_gender,intox_alcohol,intox_drugs,intox_any,vehicle1_make,vehicle1_model,vehicle1_year,vehicle2_make,vehicle2_model,vehicle2_year
AK671641,06/15/2025,16:41:55,Anchorage,67.839796,-162.172111,2,3,other,NA,1,0,0,icy,68,Male,0,0,0,Dodge,Charger,2015,Honda,CR-V,2018
AK927273,11/25/2023,06:12:44,Juneau,69.785687,-161.442154,2,3,weather,NA,3,3,0,normal,43,Male,0,0,0,Mazda,CX-5,2014,Kia,Sportage,2009
AK214815,01/21/2023,01:36:53,Fairbanks North Star,60.956622,-139.647765,2,3,other,NA,2,2,0,normal,51,Male,0,0,0,Volkswagen,Jetta,2019,Nissan,Rogue,2017
AK741486,02/27/2022,21:59:40,Sitka,59.524507,-138.880627,2,5,failure_to_yield,weather,2,0,0,normal,37,Male,0,0,0,Subaru,Outback,2006,Chevrolet,Silverado,2015
AK569240,10/28/2024,18:01:27,Matanuska-Susitna,60.748487,-133.911199,2,3,distracted,weather,2,2,0,normal,79,Male,0,0,0,Ram,1500,2010,Honda,CR-V,2016
AK871907,06/13/2022,07:44:10,Kodiak Island,54.950928,-138.638544,2,3,speeding,weather,3,2,0,normal,21,Female,0,0,0,Mazda,CX-5,2014,Mazda,CX-5,2015
AK579655,04/05/2022,20:53:19,Bethel,57.159342,-155.710556,2,3,fatigue,wildlife,2,2,0,icy,45,Female,0,0,0,Ford,F-150,2007,Dodge,Charger,2013
AK323498,01/09/2025,00:00:07,Juneau,57.291778,-165.844324,2,5,wildlife,NA,1,0,0,icy,23,Female,0,0,0,Toyota,RAV4,2016,Volkswagen,Jetta,2016
AK595628,01/03/2025,22:14:57,Haines,62.407144,-154.638341,2,6,speeding,distracted,1,0,0,normal,50,Male,1,0,1,Nissan,Rogue,2005,Kia,Sportage,2015
AK297818,09/23/2025,20:19:22,Kenai Peninsula,62.213133,-139.346661,2,2,distracted,NA,3,2,0,icy,45,Female,0,0,0,GMC,Sierra,2009,Subaru,Outback,2010
AK512635,12/25/2024,11:47:05,Fairbanks North Star,67.718122,-142.586013,2,3,failure_to_yield,weather,1,1,0,normal,40,Female,0,0,0,Honda,CR-V,2009,Chevrolet,Silverado,2019
AK395803,03/02/2022,00:56:14,Kenai Peninsula,60.947448,-143.089813,2,5,wildlife,weather,2,0,0,normal,51,Male,1,0,1,Kia,Sportage,2012,Subaru,Outback,2007
AK870203,07/27/2023,19:12:24,Matanuska-Susitna,55.471287,-156.608786,2,4,impaired,NA,3,2,0,icy,29,Male,0,0,0,Volkswagen,Jetta,2012,Honda,CR-V,2015
AK218043,10/28/2023,09:39:56,Anchorage,65.071783,-143.794464,1,2,speeding,speeding,3,0,0,icy,28,Male,0,0,0,Ram,1500,2015,NA,NA,NA
AK530657,08/12/2024,08:33:53,Anchorage,58.112668,-154.378651,1,3,weather,impaired,1,0,0,normal,28,Female,0,0,0,Jeep,Grand Cherokee,2010,NA,NA,NA
AK466701,03/15/2023,12:33:11,Valdez-Cordova,58.95027,-157.856706,2,6,distracted,speeding,1,0,0,icy,35,Female,0,0,0,Ford,F-150,2009,Dodge,Charger,2013
AK716003,02/28/2025,15:57:19,North Slope,57.953467,-165.803884,2,3,distracted,NA,1,0,0,normal,39,Male,0,0,0,Ram,1500,2017,Dodge,Charger,2016
AK705246,07/19/2024,07:09:32,Matanuska-Susitna,68.887131,-140.726394,1,1,road_defect,impaired,1,0,0,wet,77,Female,0,0,0,Honda,CR-V,2012,NA,NA,NA
AK185159,03/16/2024,02:31:02,Anchorage,65.108931,-167.92016,2,5,wildlife,NA,1,0,0,normal,30,Male,0,0,0,Ram,1500,2008,Subaru,Outback,2014
AK398180,09/11/2025,02:22:18,Anchorage,67.923475,-135.09275,2,7,distracted,NA,1,0,0,wet,16,Male,1,0,1,Chevrolet,Silverado,2025,Jeep,Grand Cherokee,2015
AK608024,01/29/2024,07:40:08,Kenai Peninsula,60.742017,-130.220285,2,3,speeding,NA,2,0,0,icy,20,Male,0,0,0,Chevrolet,Silverado,2017,Honda,CR-V,2012
AK472468,01/21/2024,19:08:51,Anchorage,69.976946,-137.939422,2,5,failure_to_yield,wildlife,1,0,0,normal,60,Female,0,0,0,Ford,F-150,2007,Nissan,Rogue,2015
AK330171,12/31/2024,14:25:59,Anchorage,65.075265,-151.350463,2,5,wildlife,NA,2,2,0,icy,16,Male,0,0,0,Dodge,Charger,2006,GMC,Sierra,2002
AK693568,02/04/2022,20:02:20,Fairbanks North Star,64.710609,-148.248705,2,3,distracted,NA,3,2,0,icy,59,Female,0,0,0,Nissan,Rogue,2013,Jeep,Grand Cherokee,2009
AK188697,12/04/2023,13:21:52,Bethel,56.560199,-168.814814,2,5,distracted,NA,1,0,0,normal,57,Female,0,0,0,Ford,F-150,2005,Hyundai,Tucson,2013
AK419860,01/21/2024,13:57:42,Fairbanks North Star,54.654821,-134.824431,2,3,failure_to_yield,NA,2,0,0,icy,40,Female,0,0,0,Subaru,Outback,2016,Volkswagen,Jetta,2017
AK983248,10/20/2022,10:58:13,Anchorage,62.950094,-155.063447,2,3,speeding,NA,1,0,0,icy,39,Male,0,0,0,Honda,CR-V,2017,Nissan,Rogue,2016
AK462900,12/31/2022,12:37:57,Prince of Wales-Hyder,70.399659,-132.188142,2,2,speeding,NA,3,2,0,icy,47,Female,0,0,0,Kia,Sportage,2018,Ford,F-150,2009
AK217703,04/27/2025,14:12:18,Matanuska-Susitna,63.531485000000004,-147.64763,2,3,other,NA,2,2,0,icy,34,Female,0,0,0,Ford,F-150,2009,Volkswagen,Jetta,2008
AK119076,07/04/2024,00:24:40,Aleutians East,56.911152,-164.202448,2,2,speeding,NA,2,0,0,wet,48,Female,0,0,0,Volkswagen,Jetta,2013,Hyundai,Tucson,2008
AK576459,09/02/2023,19:45:34,Valdez-Cordova,65.729994,-155.519356,2,4,speeding,NA,3,2,0,normal,61,Male,0,0,0,Toyota,RAV4,2002,Mazda,CX-5,2010
AK894957,01/04/2024,00:06:25,Bethel,65.412662,-158.621227,2,4,failure_to_yield,impaired,1,1,0,normal,31,Female,0,0,0,GMC,Sierra,2017,Subaru,Outback,2017
AK740319,12/09/2022,03:12:34,Ketchikan Gateway,70.114411,-153.958612,2,3,speeding,NA,3,2,0,icy,21,Male,0,0,0,Volkswagen,Jetta,2012,Jeep,Grand Cherokee,2010
AK914684,11/05/2024,13:55:22,North Slope,58.082056,-130.802304,2,5,impaired,NA,2,0,0,normal,53,Female,0,0,0,Nissan,Rogue,2023,Jeep,Grand Cherokee,2017
AK888640,09/25/2022,10:03:55,Kodiak Island,68.821378,-140.090135,1,1,speeding,impaired,3,1,0,normal,32,Male,0,0,0,Mazda,CX-5,2009,NA,NA,NA
AK189844,11/03/2022,22:33:28,North Slope,61.985261,-143.434745,2,3,weather,NA,1,0,0,normal,51,Male,0,0,0,Chevrolet,Silverado,2007,Nissan,Rogue,2015
AK698574,12/27/2024,17:19:13,Fairbanks North Star,59.272362,-161.925897,2,5,other,NA,1,0,0,icy,23,Male,0,0,0,Honda,CR-V,2008,Subaru,Outback,2016
AK441913,09/30/2023,17:50:42,Ketchikan Gateway,55.423979,-140.191485,2,3,distracted,speeding,1,1,0,normal,37,Male,0,0,0,Subaru,Outback,2013,Chevrolet,Silverado,2001
AK349293,06/21/2023,19:49:10,Sitka,58.190941,-144.846785,2,3,impaired,speeding,3,2,1,normal,20,Male,1,0,1,Ford,F-150,2008,Toyota,RAV4,2006
AK840823,03/12/2024,07:19:45,Sitka,67.945245,-167.981369,2,3,weather,NA,1,0,0,icy,62,Female,0,0,0,Chevrolet,Silverado,2005,Dodge,Charger,2014
AK796310,02/02/2023,07:35:51,Anchorage,67.242956,-135.878809,2,3,distracted,speeding,3,3,0,icy,35,Female,0,0,0,Dodge,Charger,2003,Toyota,RAV4,2004
AK737485,04/16/2025,14:26:59,Anchorage,69.717256,-139.24433,2,2,fatigue,NA,1,0,0,normal,58,Female,0,0,0,Jeep,Grand Cherokee,2017,Hyundai,Tucson,2008
AK231661,06/04/2024,00:38:29,Juneau,68.718463,-149.241782,2,6,distracted,NA,1,1,0,wet,51,Female,0,0,0,Volkswagen,Jetta,2003,Kia,Sportage,2010
AK941091,11/06/2022,02:35:02,Fairbanks North Star,69.309121,-166.869653,2,4,distracted,wildlife,1,0,0,wet,56,Female,0,0,0,Subaru,Outback,2014,Dodge,Charger,2014
AK731316,08/31/2023,13:32:41,Anchorage,69.003066,-130.247191,2,7,impaired,NA,3,0,1,normal,48,Male,0,0,0,Jeep,Grand Cherokee,2009,Ford,F-150,2018
AK609541,04/26/2025,10:45:13,Kenai Peninsula,68.612833,-137.403176,2,2,speeding,fatigue,2,1,0,icy,71,Female,0,0,0,Toyota,RAV4,2008,Kia,Sportage,2007
AK630538,12/30/2024,06:25:34,Bethel,66.074654,-160.007449,2,3,speeding,NA,3,3,0,normal,43,Female,0,0,0,Ram,1500,2017,Ram,1500,2004
AK315795,11/01/2025,21:51:19,Anchorage,68.895042,-155.298891,2,4,distracted,NA,1,1,0,normal,52,Male,0,0,0,Toyota,RAV4,2022,Chevrolet,Silverado,2012
AK621500,06/22/2024,04:15:06,Juneau,59.030617,-146.841878,2,2,distracted,distracted,1,0,0,normal,65,Female,0,0,0,Honda,CR-V,2002,Mazda,CX-5,2021
AK232216,11/13/2022,17:01:15,Juneau,67.593164,-146.620744,1,2,weather,failure_to_yield,1,0,0,normal,59,Female,0,0,0,Ford,F-150,2023,NA,NA,NA
AK704707,08/27/2025,08:30:22,Kodiak Island,66.879188,-155.743637,2,7,distracted,NA,1,0,0,normal,45,Female,0,0,0,Chevrolet,Silverado,2008,Mazda,CX-5,2018
AK276898,05/27/2023,18:15:17,Southeast Fairbanks,57.549978,-144.377443,2,4,distracted,NA,2,2,0,normal,24,Male,0,0,0,Mazda,CX-5,2011,Ram,1500,2017
AK098575,05/30/2022,13:35:31,Ketchikan Gateway,69.195678,-144.334884,2,3,distracted,NA,1,0,0,normal,38,Male,0,0,0,Dodge,Charger,2005,Mazda,CX-5,2019
AK247476,01/18/2025,14:53:52,Bethel,59.738109,-163.141478,2,5,distracted,weather,1,0,0,normal,35,Female,0,0,0,Toyota,RAV4,2010,Nissan,Rogue,2008
AK680415,12/07/2022,04:25:55,Kenai Peninsula,63.473143,-160.197167,2,5,wildlife,NA,1,0,0,normal,24,Male,0,0,0,Mazda,CX-5,2025,Volkswagen,Jetta,2018
AK799365,09/19/2022,15:28:14,Juneau,67.690436,-164.05761,2,3,speeding,NA,2,0,0,normal,23,Female,0,0,0,Toyota,RAV4,2013,Ford,F-150,2014
AK253337,01/24/2025,04:20:11,Sitka,69.957533,-161.112339,2,3,other,fatigue,1,1,0,normal,32,Male,0,0,0,Kia,Sportage,2013,Mazda,CX-5,2015
AK339299,07/15/2023,00:59:24,Haines,65.037967,-138.781097,2,2,weather,NA,3,2,0,wet,29,Female,0,0,0,Subaru,Outback,2013,Nissan,Rogue,2014
AK994838,02/22/2023,05:07:36,Anchorage,56.401167,-158.024618,2,6,impaired,weather,1,1,0,normal,54,Male,0,0,0,Nissan,Rogue,2013,Mazda,CX-5,2015
AK581973,01/11/2022,11:47:13,Sitka,57.579202,-154.5654,2,3,distracted,NA,3,3,0,icy,25,Male,0,0,0,Volkswagen,Jetta,2015,Ford,F-150,2015
AK773481,09/29/2022,02:33:22,Petersburg,68.437878,-131.325761,2,3,wildlife,NA,2,1,0,normal,38,Male,0,0,0,Volkswagen,Jetta,2021,Dodge,Charger,2011
AK063399,06/26/2025,05:56:12,Anchorage,69.598175,-151.674351,2,4,distracted,NA,1,0,0,normal,32,Male,0,0,0,Hyundai,Tucson,2012,Kia,Sportage,2015
AK965511,12/11/2024,04:53:06,Matanuska-Susitna,70.153913,-131.301486,1,1,other,NA,1,1,0,normal,16,Male,0,0,0,Dodge,Charger,2014,NA,NA,NA
AK420606,01/09/2023,20:07:32,Juneau,63.082494,-169.713168,2,3,speeding,NA,2,1,0,normal,27,Female,0,0,0,Hyundai,Tucson,2012,Subaru,Outback,2011
AK935712,01/18/2023,20:25:33,Petersburg,60.061427,-161.891533,2,6,failure_to_yield,road_defect,1,0,0,normal,51,Female,0,0,0,Chevrolet,Silverado,2004,Kia,Sportage,2012
AK509040,07/14/2023,21:47:38,Fairbanks North Star,62.502436,-149.864446,2,3,distracted,weather,1,0,0,normal,39,Female,0,0,0,Ram,1500,2006,Jeep,Grand Cherokee,2007
AK704776,09/22/2023,18:49:30,Fairbanks North Star,70.114237,-133.331589,2,5,wildlife,NA,1,0,0,normal,32,Male,0,0,0,Subaru,Outback,2003,GMC,Sierra,2019
AK650618,12/18/2022,04:40:51,Wrangell,64.055789,-164.955206,2,2,failure_to_yield,failure_to_yield,2,1,0,normal,39,Male,0,0,0,Hyundai,Tucson,2003,Chevrolet,Silverado,2006
AK703171,11/12/2022,22:21:57,Matanuska-Susitna,60.330173,-158.683607,2,7,weather,NA,2,1,0,normal,47,Female,1,0,1,Toyota,RAV4,2013,Honda,CR-V,2014
AK707655,02/23/2022,09:23:45,Bethel,57.188999,-147.85038,2,2,impaired,NA,2,0,0,normal,33,Male,0,0,0,Volkswagen,Jetta,2013,Chevrolet,Silverado,2017
AK152675,09/02/2023,23:22:24,Anchorage,55.648158,-134.732371,2,2,wildlife,fatigue,1,0,0,icy,46,Male,0,0,0,Subaru,Outback,2010,Volkswagen,Jetta,2014
AK346445,07/18/2024,00:07:49,Southeast Fairbanks,54.739483,-162.650487,2,3,failure_to_yield,NA,2,2,0,normal,29,Male,0,0,0,Honda,CR-V,2010,Chevrolet,Silverado,2023
AK747583,10/03/2025,18:05:01,Southeast Fairbanks,60.355358,-144.822367,1,1,speeding,NA,2,0,0,normal,33,Male,0,0,0,Hyundai,Tucson,2015,NA,NA,NA
AK223874,10/29/2024,22:12:27,Ketchikan Gateway,70.368609,-135.732151,1,2,speeding,NA,1,1,0,normal,16,Male,0,0,0,Jeep,Grand Cherokee,2010,NA,NA,NA
AK597805,05/31/2024,01:29:06,Kenai Peninsula,64.155234,-161.511012,2,6,speeding,road_defect,3,2,1,icy,44,Female,0,0,0,Nissan,Rogue,2025,Kia,Sportage,2013
AK952592,02/05/2022,13:43:24,Petersburg,65.164822,-152.557178,2,4,distracted,NA,2,0,0,normal,49,Female,0,0,0,Mazda,CX-5,2023,Hyundai,Tucson,2014
AK238120,01/29/2022,16:45:41,Juneau,55.16444,-159.277045,2,3,speeding,NA,2,0,0,normal,33,Female,0,0,0,Mazda,CX-5,2008,Jeep,Grand Cherokee,2017
AK407743,12/05/2022,23:40:52,Kodiak Island,68.408531,-134.335187,2,2,weather,distracted,3,1,0,normal,53,Female,0,0,0,Toyota,RAV4,2022,Nissan,Rogue,2013
AK842143,09/01/2023,06:40:05,North Slope,62.468841,-164.638172,2,5,failure_to_yield,NA,2,1,0,normal,45,Female,0,0,0,Hyundai,Tucson,2017,Subaru,Outback,2001
AK296613,09/20/2023,15:00:04,Kenai Peninsula,56.575201,-145.709672,2,3,failure_to_yield,fatigue,2,1,0,normal,35,Female,0,0,0,Honda,CR-V,2016,GMC,Sierra,2011
AK471344,04/04/2025,03:33:16,Yukon-Koyukuk,70.841406,-167.629911,1,1,impaired,failure_to_yield,1,0,0,normal,53,Male,0,0,0,Volkswagen,Jetta,2011,NA,NA,NA
AK083700,06/19/2024,02:51:50,Matanuska-Susitna,70.352047,-164.7972,2,4,impaired,NA,2,1,0,icy,28,Female,0,0,0,Mazda,CX-5,2021,Chevrolet,Silverado,2013
AK653227,02/02/2025,18:11:55,Southeast Fairbanks,55.2473,-153.515627,2,3,fatigue,NA,3,1,0,normal,40,Female,0,0,0,Volkswagen,Jetta,2010,Volkswagen,Jetta,2016
AK779609,01/17/2022,06:51:36,Kenai Peninsula,65.816108,-144.865542,2,6,other,impaired,2,3,0,normal,68,Male,0,1,1,Subaru,Outback,2014,Subaru,Outback,2019
AK044023,11/20/2024,20:26:57,Anchorage,70.989416,-134.5314,2,5,distracted,NA,1,1,0,normal,48,Male,0,0,0,Mazda,CX-5,2011,GMC,Sierra,2016
AK423773,06/25/2024,08:00:13,Anchorage,62.906502,-134.874333,2,3,fatigue,impaired,1,0,0,normal,67,Male,0,0,0,GMC,Sierra,2022,Nissan,Rogue,2020
AK585671,06/15/2025,11:48:38,Juneau,57.896921,-151.72284200000001,1,2,distracted,fatigue,1,0,0,normal,33,Male,0,0,0,Nissan,Rogue,2012,NA,NA,NA
AK655438,10/09/2022,21:25:11,Anchorage,61.084623,-159.455669,1,1,distracted,road_defect,3,1,0,icy,32,Female,0,0,0,Mazda,CX-5,2019,NA,NA,NA
AK316863,08/29/2022,21:09:33,Juneau,57.558055,-161.60936,2,3,distracted,road_defect,2,0,0,wet,31,Female,0,0,0,Volkswagen,Jetta,2004,Toyota,RAV4,2004
AK839685,06/16/2023,07:48:52,Southeast Fairbanks,67.261069,-145.397374,1,2,wildlife,NA,1,0,0,icy,27,Female,0,0,0,Honda,CR-V,2022,NA,NA,NA
AK526265,01/01/2026,05:25:57,Yukon-Koyukuk,59.615531,-136.559346,2,4,distracted,NA,1,0,0,normal,16,Male,0,0,0,Hyundai,Tucson,2021,Dodge,Charger,2023
AK807704,10/15/2025,23:10:08,Nome,66.022352,-160.057344,2,5,fatigue,impaired,2,0,0,wet,38,Female,0,0,0,Volkswagen,Jetta,2015,GMC,Sierra,2017
AK555403,09/12/2024,10:44:57,Nome,64.961835,-161.312474,2,4,weather,speeding,3,3,0,wet,30,Male,0,0,0,GMC,Sierra,2017,Chevrolet,Silverado,2012
AK704154,03/03/2024,06:51:50,Matanuska-Susitna,65.411153,-144.797293,2,7,impaired,weather,3,2,0,normal,30,Female,0,0,0,Honda,CR-V,2012,Jeep,Grand Cherokee,2012
AK006833,08/19/2022,11:28:02,Matanuska-Susitna,63.003553,-146.387898,2,3,impaired,NA,3,1,0,normal,35,Male,0,1,1,Ford,F-150,2015,Chevrolet,Silverado,2000
AK022661,07/24/2023,01:57:43,Anchorage,57.405133,-134.818334,2,4,weather,NA,3,2,0,wet,16,Female,0,0,0,Mazda,CX-5,2006,Hyundai,Tucson,2014
AK387105,01/20/2022,15:41:27,Matanuska-Susitna,71.35416,-154.276641,2,6,distracted,fatigue,3,2,0,wet,61,Male,0,0,0,Subaru,Outback,2017,Ram,1500,2017
AK026485,04/29/2023,14:01:29,Matanuska-Susitna,59.962095,-161.204931,1,3,weather,NA,2,0,0,normal,44,Male,0,0,0,Kia,Sportage,2021,NA,NA,NA
AK255117,11/09/2025,10:28:25,Bethel,59.477574,-148.131133,1,1,weather,NA,3,1,0,normal,51,Female,0,0,0,Mazda,CX-5,2017,NA,NA,NA
AK153723,07/25/2024,07:55:51,Fairbanks North Star,59.68972,-150.358178,2,4,weather,NA,3,4,0,normal,16,Female,0,0,0,Volkswagen,Jetta,2014,Mazda,CX-5,2012
AK633344,01/15/2022,07:46:23,Fairbanks North Star,63.138851,-150.740398,2,5,fatigue,NA,1,0,0,icy,16,Male,0,0,0,Jeep,Grand Cherokee,2015,Dodge,Charger,2020
AK151875,04/17/2025,17:16:33,Sitka,65.683682,-141.015477,2,7,weather,NA,3,6,0,normal,46,Male,0,0,0,Jeep,Grand Cherokee,2020,Ram,1500,2008
AK238491,07/27/2024,16:10:54,North Slope,64.538991,-133.684239,2,4,failure_to_yield,NA,1,0,0,normal,37,Female,0,0,0,Mazda,CX-5,2022,Subaru,Outback,2019
AK107898,10/15/2023,23:47:22,Haines,58.550859,-140.979997,1,1,speeding,NA,3,0,0,normal,50,Female,0,0,0,Mazda,CX-5,2011,NA,NA,NA
AK662753,09/26/2023,19:02:14,Anchorage,64.753339,-155.578158,2,4,fatigue,weather,2,0,0,normal,44,Male,0,0,0,Nissan,Rogue,2006,GMC,Sierra,2018
AK197150,03/23/2024,19:42:02,Sitka,67.569803,-152.988512,2,6,fatigue,impaired,1,1,0,normal,38,Male,0,0,0,Kia,Sportage,2015,Mazda,CX-5,2014
AK263480,01/26/2023,17:36:53,Matanuska-Susitna,56.050106,-130.271694,2,5,failure_to_yield,NA,1,0,0,normal,35,Female,0,0,0,Nissan,Rogue,2007,Mazda,CX-5,2011
AK469548,06/14/2025,20:15:46,Anchorage,70.8606,-132.56439,2,5,impaired,failure_to_yield,3,2,0,normal,33,Female,0,0,0,Nissan,Rogue,2017,Nissan,Rogue,2011
AK715051,10/05/2023,22:53:24,Juneau,66.743724,-130.673015,2,7,impaired,NA,2,0,0,normal,39,Male,0,0,0,Volkswagen,Jetta,2016,Subaru,Outback,2010
AK693180,12/30/2022,04:30:13,Juneau,70.922492,-133.023698,2,2,speeding,NA,2,1,0,normal,30,Female,0,0,0,Ram,1500,2010,Honda,CR-V,2015
AK077871,03/25/2022,00:59:05,Anchorage,57.324583,-161.331868,2,7,wildlife,NA,2,2,0,normal,18,Male,0,0,0,Hyundai,Tucson,2015,Mazda,CX-5,2012
AK524579,02/08/2025,15:14:11,Fairbanks North Star,57.542987,-146.008798,1,1,weather,NA,2,0,0,normal,64,Female,0,0,0,Nissan,Rogue,2001,NA,NA,NA
AK604310,04/06/2023,21:33:21,Matanuska-Susitna,60.128004,-150.0592,2,3,wildlife,impaired,1,0,0,icy,43,Male,0,0,0,Toyota,RAV4,2010,Subaru,Outback,2015
AK556374,11/27/2025,22:25:04,Ketchikan Gateway,63.405324,-135.765794,2,4,failure_to_yield,NA,2,3,0,icy,72,Male,0,0,0,Nissan,Rogue,2013,Kia,Sportage,2007
AK110184,01/30/2022,12:05:22,Yukon-Koyukuk,61.133426,-139.104291,2,4,distracted,speeding,2,0,0,wet,33,Female,0,0,0,Toyota,RAV4,2019,Jeep,Grand Cherokee,2012
AK715556,05/31/2024,17:48:12,Kenai Peninsula,64.685606,-132.824488,2,5,speeding,fatigue,1,0,0,wet,29,Male,0,0,0,Jeep,Grand Cherokee,2011,Honda,CR-V,2013
AK029724,05/06/2024,21:22:00,Fairbanks North Star,65.663976,-153.007341,2,7,speeding,wildlife,2,1,0,normal,43,Female,0,0,0,Nissan,Rogue,2024,Chevrolet,Silverado,2018
AK525813,09/27/2025,02:25:46,Fairbanks North Star,57.694887,-148.503806,2,5,impaired,NA,2,2,0,normal,49,Female,0,0,0,GMC,Sierra,2022,Honda,CR-V,2011
AK192109,01/16/2024,02:57:55,Juneau,64.519795,-154.289246,2,6,other,weather,1,0,0,normal,50,Male,0,0,0,Subaru,Outback,2011,Toyota,RAV4,2013
AK314793,05/20/2025,21:44:20,Kodiak Island,64.38876,-159.658033,2,2,other,speeding,1,0,0,icy,69,Female,0,0,0,Ram,1500,2007,GMC,Sierra,2014
AK009361,09/22/2024,12:43:51,Anchorage,64.180446,-144.668048,1,1,distracted,NA,1,0,0,normal,16,Female,0,0,0,Volkswagen,Jetta,2012,NA,NA,NA
AK789694,08/17/2023,11:26:56,Kenai Peninsula,69.767204,-154.589136,1,1,fatigue,wildlife,1,0,0,icy,44,Male,0,0,0,Dodge,Charger,1998,NA,NA,NA
AK770456,09/14/2024,23:46:52,Dillingham,61.714478,-135.255206,2,2,impaired,fatigue,2,1,0,normal,16,Female,0,0,0,Dodge,Charger,2017,Subaru,Outback,2021
AK585397,10/14/2023,07:44:45,Fairbanks North Star,61.373608,-146.750926,2,3,road_defect,NA,3,1,0,icy,59,Male,1,0,1,Ford,F-150,2010,Chevrolet,Silverado,2016
AK948077,02/02/2022,15:15:52,Matanuska-Susitna,62.438454,-134.716603,2,4,distracted,NA,1,1,0,normal,57,Female,0,0,0,Hyundai,Tucson,2015,Jeep,Grand Cherokee,2013
AK768610,09/09/2023,18:36:30,Anchorage,70.95048,-162.512853,1,1,weather,distracted,2,1,0,wet,40,Female,0,0,0,Ram,1500,2017,NA,NA,NA
AK536883,03/21/2022,18:09:49,Anchorage,60.293396,-142.456836,2,4,speeding,fatigue,1,0,0,normal,62,Male,0,0,0,Hyundai,Tucson,2005,Ford,F-150,2003
AK683431,08/08/2023,17:31:35,Kenai Peninsula,59.305551,-161.765681,2,5,wildlife,fatigue,1,0,0,normal,16,Male,0,0,0,Volkswagen,Jetta,2012,Subaru,Outback,2016
AK636165,02/11/2025,19:40:25,Anchorage,55.30039,-149.214247,1,3,other,road_defect,1,0,0,normal,62,Male,0,0,0,Toyota,RAV4,2008,NA,NA,NA
AK092801,08/20/2022,12:24:01,Kenai Peninsula,60.985311,-141.491966,2,6,fatigue,road_defect,1,0,0,normal,53,Male,0,0,0,Jeep,Grand Cherokee,2020,Subaru,Outback,2016
AK785928,03/15/2023,06:42:02,Fairbanks North Star,55.9653,-145.181789,2,2,fatigue,NA,2,0,0,icy,34,Male,0,0,0,Mazda,CX-5,2015,Mazda,CX-5,2007
AK015963,10/01/2024,08:21:10,Anchorage,67.971517,-157.08099,2,5,weather,NA,1,0,0,icy,47,Female,0,0,0,Jeep,Grand Cherokee,2017,Volkswagen,Jetta,2020
AK479660,02/26/2024,08:45:58,Bethel,70.174131,-151.314539,2,3,impaired,NA,3,3,0,normal,46,Female,0,0,0,Ford,F-150,2025,Jeep,Grand Cherokee,2007
AK990426,02/27/2023,04:14:21,Fairbanks North Star,69.487891,-140.269513,2,3,weather,speeding,3,3,0,normal,36,Male,0,0,0,GMC,Sierra,2017,Subaru,Outback,2020
AK587087,10/23/2023,10:53:37,Bethel,66.238937,-135.621201,2,6,wildlife,impaired,2,2,0,icy,32,Male,0,0,0,Honda,CR-V,2010,Ford,F-150,2014
AK484365,01/25/2024,02:25:51,North Slope,55.933214,-138.665084,2,6,weather,NA,2,1,0,normal,16,Female,1,0,1,Honda,CR-V,2010,Chevrolet,Silverado,2013
AK014821,12/09/2022,00:28:16,Matanuska-Susitna,61.275744,-162.053477,2,3,speeding,NA,2,1,0,normal,33,Female,0,0,0,Ford,F-150,2011,Subaru,Outback,2009
AK339631,04/13/2025,20:23:40,Matanuska-Susitna,66.32608,-153.273287,2,2,distracted,road_defect,1,0,0,normal,37,Female,0,0,0,Subaru,Outback,2007,Volkswagen,Jetta,2012
AK333463,04/08/2023,08:44:42,Dillingham,66.326004,-146.714831,2,4,impaired,NA,3,4,0,normal,45,Male,0,1,1,GMC,Sierra,2007,Subaru,Outback,2006
AK907278,05/14/2024,16:06:41,Kenai Peninsula,56.340233,-131.520278,2,2,speeding,fatigue,2,2,0,normal,43,Male,0,0,0,Hyundai,Tucson,2017,Jeep,Grand Cherokee,2021
AK368094,01/26/2023,12:11:34,Prince of Wales-Hyder,61.356685,-148.773157,2,3,speeding,NA,2,2,0,normal,41,Male,1,0,1,Ram,1500,2010,Ford,F-150,2017
AK128769,07/15/2022,01:13:28,Fairbanks North Star,55.361286,-167.002445,1,1,distracted,fatigue,2,1,0,normal,21,Female,0,0,0,Subaru,Outback,2019,NA,NA,NA
AK001196,10/23/2024,01:32:43,Kenai Peninsula,56.748684,-135.176916,2,5,distracted,NA,3,2,1,icy,49,Male,0,0,0,Ford,F-150,2023,Nissan,Rogue,2012
AK455328,06/23/2024,19:08:25,Kenai Peninsula,65.430428,-144.334332,1,2,other,distracted,3,2,0,wet,43,Male,0,0,0,Dodge,Charger,2006,NA,NA,NA
AK041227,11/03/2023,06:48:39,Matanuska-Susitna,66.134726,-151.272894,2,2,weather,failure_to_yield,2,0,0,icy,38,Male,0,0,0,Honda,CR-V,2013,Chevrolet,Silverado,2015
AK475369,01/26/2022,15:15:12,Valdez-Cordova,66.792156,-153.115372,2,6,distracted,NA,1,0,0,normal,48,Male,0,0,0,Subaru,Outback,2018,Toyota,RAV4,2005
AK160380,01/10/2023,11:22:55,Fairbanks North Star,61.609597,-142.161484,1,1,speeding,NA,1,1,0,wet,24,Female,0,0,0,Kia,Sportage,2006,NA,NA,NA
